id,task_type,auto_score,judge_score,flipped,judge_reason,question,ref_answer,prediction,model
REG_003,regulatory_interpretation,0,1,True,"The model's prediction of ""20%"" is numerically equivalent to and accurately represents ""At least twenty per cent"" provided in the reference answer for the minimum percentage.","Under SEBI ICDR Regulations, 2018, what is the minimum percentage of post-issue ",At least twenty per cent.,20%,LLaMA-3.3-70B
REG_007,regulatory_interpretation,0,1,True,"The model prediction of ""25%"" correctly matches the threshold of ""Twenty-five per cent"" from the reference answer, despite the difference in formatting and implied context.","Under SEBI Takeover Regulations 2011, at what threshold of voting rights does an",Twenty-five per cent or more of the voting rights,25%,LLaMA-3.3-70B
REG_008,regulatory_interpretation,0,0,False,"The model states ""5%"" which implies exactly five percent, whereas the correct threshold for triggering an open offer is ""more than five per cent"" in a financial year for an acquirer holding 25% or mor","Under SEBI Takeover Regulations 2011, an acquirer holding 25% or more in a targe",More than five per cent of the voting rights,5%,LLaMA-3.3-70B
REG_011,regulatory_interpretation,0,1,True,"The model prediction ""120 days"" expresses the same value as the reference answer ""One hundred and twenty days,"" differing only in numerical format which is acceptable.","Under SEBI LODR Regulations 2015, what is the maximum permissible gap between tw",One hundred and twenty days,120 days,LLaMA-3.3-70B
REG_016,regulatory_interpretation,0,1,True,"The model's prediction of ""50%"" is numerically equivalent to ""fifty percent"" stated in the reference answer.","Under SEBI Settlement Proceedings Regulations 2018, by what minimum percentage m",At least fifty percent,50%,LLaMA-3.3-70B
REG_018,regulatory_interpretation,0,1,True,"The model prediction accurately states the percentage, which is a different but acceptable formatting of the reference answer.","Under SEBI Mutual Funds Regulations, what percentage of unit holders must pass a",Seventy-five per cent of the unit holders,75%,LLaMA-3.3-70B
REG_023,regulatory_interpretation,0,0,False,"The model prediction provides only the percentage value but omits the crucial context ""of the paid-up equity share capital"" which is an essential part of the regulatory fact.","Under SEBI Stock Exchanges and Clearing Corporations Regulations 2018, what is t",Five per cent of the paid-up equity share capital,5%,LLaMA-3.3-70B
REG_024,regulatory_interpretation,0,0,False,"The model prediction states ""10%"" while the reference specifies ""More than ten per cent"", which is a crucial distinction for regulatory thresholds.","Under SEBI Credit Rating Agencies Regulations 1999, above what percentage shareh",More than ten per cent of the paid-up share capital,10%,LLaMA-3.3-70B
NUM_009,numerical_reasoning,0,0,False,"The model calculates the latest exercise date as 1 April 2025 (1 July 2025 - 3 months), which does not match the reference answer of 1 October 2025.","Under SEBI ICDR Regulations 2018, if a warrant is allotted on 1 January 2024, wh",1 October 2025 (warrant tenure ends 18 months from allotment = 1 July 2025; exer,Latest date to exercise option = Date of allotment + 18 months - 3 months (for e,LLaMA-3.3-70B
TMP_001,temporal_reasoning,0,1,True,"The model prediction accurately describes the regulatory amendment that implemented the definition of key managerial personnel aligning with the Companies Act 2013, as stated in the reference.","Under SEBI ICDR Regulations, which definition of 'key managerial personnel' is c","The definition aligning with Companies Act 2013 sub-section (51) of section 2, e",The definition substituted by the SEBI (Issue of Capital and Disclosure Requirem,LLaMA-3.3-70B
TMP_002,temporal_reasoning,0,1,True,"The model correctly identifies the duration of the lock-in period as ""Three years,"" which is the primary factual component of the regulatory regime mentioned in the reference answer.",Which lock-in regime for minimum promoters' contribution applied before 13 Augus,Three years from the date of commencement of commercial production or date of al,Three years.,LLaMA-3.3-70B
TMP_016,temporal_reasoning,0,1,True,"The model correctly identifies the year and effective date, and provides additional, accurate detail regarding the specific regulation, which does not contradict the reference answer.",In which year was the concept of 'fugitive economic offender' first incorporated,"2018, effective from 16 November 2018","2018, specifically through the SEBI (LODR) (Sixth Amendment) Regulations, 2018, ",LLaMA-3.3-70B
TMP_017,temporal_reasoning,0,1,True,"The model prediction provides the exact same date as the reference answer, differing only in formatting, which is permitted according to the rules.","Under SEBI AIF Regulations, from which date could social impact funds start issu","25 July 2022, following the Third Amendment Regulations, 2022",25.07.2022.,LLaMA-3.3-70B
REG_077,regulatory_interpretation,0,0,False,"The model prediction is incomplete as it omits the crucial detail of *when* the one-year waiting period begins, which is ""from the date of expiry of the buyback period of the preceding offer.""","Under SEBI (Buy-Back of Securities) Regulations 2018, how long must a company wa",One year from the date of expiry of the buyback period of the preceding offer.,One year.,LLaMA-3.3-70B
REG_082,regulatory_interpretation,0,1,True,"The model prediction accurately paraphrases the reference answer regarding the effective date of the regulations, conveying the same meaning of ""on the ninetieth day from the date of publication in th","When did the SEBI (Research Analysts) Regulations, 2014 come into force relative",On the ninetieth day from the date of publication in the Official Gazette.,Ninety days after publication.,LLaMA-3.3-70B
REG_088,regulatory_interpretation,0,1,True,"The model prediction accurately states the time period ""Within a fortnight,"" which matches the core fact in the reference answer.","After declaring a dividend, within what time period must a Small Finance Bank su",Within a fortnight (two weeks) of the declaration of dividend.,Within a fortnight.,LLaMA-3.3-70B
NUM_068,numerical_reasoning,0,1,True,"The model correctly calculated the maximum allowable dividend as ₹5,500 crore by applying 40% to the implied Adjusted PAT of ₹13,750 crore, which aligns with the reference answer for Bucket B4.",A Small Finance Bank has a Tier 1 Capital Ratio of 11.72% and an Adjusted PAT of,"₹5,500 crore. Calculation: Bank falls in Bucket B4 (above 11.5% and up to 13.5%)","Maximum dividend allowable = 40% of Adjusted PAT 
= 0.4 * ₹13,750 crore 
= ₹5,50",LLaMA-3.3-70B
NUM_074,numerical_reasoning,0,1,True,"The model prediction arrives at the correct final value of ₹33,000 crore through a valid calculation that breaks down the notified amount and applies the greenshoe per security.","In the GoI dated securities auction announced on March 28, 2026, what is the max","₹33,000 crore. Calculation: Notified amount ₹29,000 crore + greenshoe of ₹2,000 ","₹17,000 crore + ₹2,000 crore = ₹19,000 crore 
₹12,000 crore + ₹2,000 crore = ₹14",LLaMA-3.3-70B
NUM_075,numerical_reasoning,0,1,True,"The model correctly identifies the amount as ₹12,000 crore and its proportion as 41.4% of the total, matching the reference answer.","In the GoI dated securities auction announced on March 28, 2026, what is the tot","₹12,000 crore. It represents approximately 41.4% of the total notified amount (₹","Total notified amount for 7.43% GS 2076: ₹12,000 crore
Total auction amount: ₹17",LLaMA-3.3-70B
NUM_077,numerical_reasoning,0,1,True,"The model prediction correctly calculates and states the total amount as 3900 crore, which matches the final value in the reference answer.",How much in total is Andhra Pradesh seeking to raise across all three of its sec,"₹3,900 crore. Calculation: ₹1,500 + ₹1,500 + ₹900 = ₹3,900 crore.","1500 + 1500 + 900 = 3900 
3900 crore",LLaMA-3.3-70B
TMP_030,temporal_reasoning,0,0,False,"The model prediction of ""9 years"" is not within 1% of the reference answer ""8 years and 10 months"" (108 months vs 106 months, which is a 1.88% difference).","How many years elapsed between the issuance of the first LEI circular (June 01, ","Approximately 8 years and 10 months elapsed between June 1, 2017 and March 27, 2",9 years.,LLaMA-3.3-70B
TMP_036,temporal_reasoning,0,0,False,"The reference answer correctly calculates the ninetieth day from September 1, 2014 as approximately November 30, 2014, whereas the model predicts December 30, 2014.","The SEBI (Research Analysts) Regulations 2014 were published on September 1, 201","On the ninetieth day from September 1, 2014, which is approximately November 30,","December 30, 2014.",LLaMA-3.3-70B
