id,task_type,difficulty,question,ref_answer,prediction,strict_correct,judge_verdict,judge_reason,judge_input_truncated
REG_083,regulatory_interpretation,easy,"Under SEBI (Research Analysts) Regulations 2014, who qualifies as an 'independent research analyst'?",A person whose only business activity is research analysis or preparation and/or publication of research report.,A person whose only business activity is research analysis or the preparation and/or publication of research reports.,1,1,The model prediction accurately paraphrases the definition of an 'independent research analyst' as per SEBI (Research Analysts) Regulations 2014.,0
REG_084,regulatory_interpretation,easy,"From which financial year do the Reserve Bank of India (Small Finance Banks - Prudential Norms on Declaration of Dividend) Directions, 2026 come into effect?",Financial Year 2026-27,Financial Year 2026‑27.,1,1,"The model prediction matches the reference answer, indicating the correct financial year for the RBI's Small Finance Banks Prudential Norms on Declaration of Dividend Directions.",0
REG_085,regulatory_interpretation,easy,"To which category of banks do the RBI (Small Finance Banks - Prudential Norms on Declaration of Dividend) Directions, 2026 apply?",Small Finance Banks (SFBs),Small Finance Banks (SFBs).,1,1,"The RBI (Small Finance Banks - Prudential Norms on Declaration of Dividend) Directions, 2026 specifically apply to Small Finance Banks (SFBs).",0
REG_086,regulatory_interpretation,easy,"Under the RBI SFB Dividend Directions 2026, what is the maximum aggregate dividend a Small Finance Bank can declare, regardless of its Tier 1 Capital Ratio bucket?",Not exceeding 75% of the PAT for the period for which the dividend is proposed.,75% of its profit after tax (PAT) for the period.,1,1,"The model prediction correctly states the maximum aggregate dividend as 75% of PAT, which aligns with the reference answer.",0
REG_087,regulatory_interpretation,medium,What four factors must the Board of Directors of a Small Finance Bank consider when evaluating a dividend proposal under the RBI SFB Dividend Directions 2026?,1. Divergence in NPA classification and provisioning as observed in RBI supervisory findings; 2. Auditors' Report including modified opinion or Emphasis of Matter; 3. Current and projected capital position versus regulatory capital requirement; 4. Long term growth plans.,"1. The divergence in asset classification and provisioning for non‑performing assets (NPAs), including its trend as shown in RBI supervisory findings.  
2. The auditors’ report on the financial statements for the relevant year, including any modified opinion or Emphasis of Matter.  
3. The bank’s cu",1,1,The model prediction accurately reflects the four factors that must be considered by the Board of Directors of a Small Finance Bank when evaluating a dividend proposal under the RBI SFB Dividend Direc,0
REG_088,regulatory_interpretation,easy,"After declaring a dividend, within what time period must a Small Finance Bank submit its dividend report to the Department of Supervision of the Reserve Bank?",Within a fortnight (two weeks) of the declaration of dividend.,Within a fortnight of the dividend declaration.,1,1,The model prediction matches the reference answer's time frame for submitting the dividend report.,0
REG_089,regulatory_interpretation,easy,"Under the RBI SFB Dividend Directions 2026, is a bank eligible to declare dividends if the Reserve Bank has placed an explicit restriction on it?",No. A bank that is under any explicit restrictions for declaration of dividends from the Reserve Bank or any other authority is not eligible to declare dividends.,No. A bank cannot declare dividends if the Reserve Bank has placed an explicit restriction on it.,0,1,The model prediction correctly states that a bank cannot declare dividends if there are explicit restrictions placed by the Reserve Bank.,0
REG_090,regulatory_interpretation,medium,How is 'Adjusted Profit After Tax (PAT)' defined under the RBI SFB Dividend Directions 2026?,PAT of the financial year for which the dividend is proposed minus 50% of Net NPA as on March 31 of that financial year.,"‘Adjusted Profit After Tax (PAT)’ is the profit after tax for the financial year in which the dividend is proposed, reduced by 50 % of the Net NPA as on 31 March of that same financial year.",1,1,The model prediction accurately reflects the definition of 'Adjusted Profit After Tax (PAT)' as per the RBI SFB Dividend Directions 2026.,0
REG_091,regulatory_interpretation,easy,"Under the RBI Master Direction on Unique Identifiers in Financial Markets 2026, when does the section on Unique Transaction Identifier (UTI) implementation come into effect?","January 01, 2027","January 01, 2027.",1,1,The model prediction matches the reference answer's effective date.,0
REG_092,regulatory_interpretation,easy,"Under the RBI Master Direction on Unique Identifiers 2026, are entities without an LEI code permitted to transact in RBI-regulated financial markets?",No. Entities without an LEI code are not eligible to undertake transactions in the financial markets regulated by the Reserve Bank.,No; entities without a current LEI code are not eligible to transact in RBI‑regulated financial markets.,1,1,"The model prediction correctly states that entities without an LEI code are not eligible to transact in RBI-regulated financial markets, aligning with the RBI Master Direction on Unique Identifiers 20",0
REG_093,regulatory_interpretation,medium,"For non-derivative foreign exchange transactions, at what minimum transaction amount does the LEI requirement become applicable to users and clients under the RBI Master Direction on Unique Identifiers 2026?",USD one million or equivalent thereof in other currencies.,USD 1 million (or the equivalent amount in other currencies).,1,1,The model prediction matches the reference answer's minimum transaction amount for LEI requirement applicability.,0
REG_094,regulatory_interpretation,easy,"What is the minimum nominal amount for which Government of India dated securities are issued in the auction, and in what multiples are they issued thereafter?","Minimum ₹10,000 (nominal), in multiples of ₹10,000 thereafter.","The Government of India dated securities are issued for a minimum nominal amount of **Rs 10,000**, and thereafter in **multiples of Rs 10,000**.",1,1,The model prediction correctly states the minimum nominal amount and the multiples as per the reference answer.,0
NUM_067,numerical_reasoning,easy,"Using the formula for Adjusted PAT, calculate the Adjusted PAT for a Small Finance Bank with PAT of ₹17,000 crore and Net NPA of ₹6,500 crore.","₹13,750 crore. Calculation: ₹17,000 - (50% × ₹6,500) = ₹17,000 - ₹3,250 = ₹13,750 crore.","Adjusted PAT = PAT – 50 % × Net NPA  
= ₹17,000 cr – (0.5 × ₹6,500 cr)  
= ₹17,000 cr – ₹3,250 cr  
= **₹13,750 crore**.",0,1,The calculation follows the given formula correctly and arrives at the same final value as the reference answer.,0
NUM_068,numerical_reasoning,medium,"A Small Finance Bank has a Tier 1 Capital Ratio of 11.72% and an Adjusted PAT of ₹13,750 crore. According to Table 1 of the RBI SFB Dividend Directions 2026, what is the maximum dividend allowable under the bucket framework?","₹5,500 crore. Calculation: Bank falls in Bucket B4 (above 11.5% and up to 13.5%), which allows 40% of Adjusted PAT. 40% × ₹13,750 = ₹5,500 crore.","Tier 1 Capital Ratio = 11.72 % → falls in Bucket B4 (allowed dividend = 40 % of Adjusted PAT).  

Maximum dividend = 40 % × ₹13,750 cr  
= 0.40 × 13,750 = ₹5,500 crore.  

**Maximum dividend allowable: ₹5,500 crore.**",0,1,"The model prediction correctly identifies the bucket and calculates the maximum dividend allowable as ₹5,500 crore.",0
