id,task_type,difficulty,question,ref_answer,prediction,finish_reason,completion_tokens,error,model_version
REG_092,regulatory_interpretation,easy,"Under the RBI Master Direction on Unique Identifiers 2026, are entities without an LEI code permitted to transact in RBI-regulated financial markets?",No. Entities without an LEI code are not eligible to undertake transactions in the financial markets regulated by the Reserve Bank.,.,stop,1,,meta-llama/llama-4-scout
REG_093,regulatory_interpretation,medium,"For non-derivative foreign exchange transactions, at what minimum transaction amount does the LEI requirement become applicable to users and clients under the RBI Master Direction on Unique Identifiers 2026?",USD one million or equivalent thereof in other currencies.,USD one million or equivalent thereof in other currencies.,stop,11,,meta-llama/llama-4-scout
REG_094,regulatory_interpretation,easy,"What is the minimum nominal amount for which Government of India dated securities are issued in the auction, and in what multiples are they issued thereafter?","Minimum ₹10,000 (nominal), in multiples of ₹10,000 thereafter.","Rs. 10,000 and in multiples of Rs. 10,000.",stop,18,,meta-llama/llama-4-scout
NUM_067,numerical_reasoning,easy,"Using the formula for Adjusted PAT, calculate the Adjusted PAT for a Small Finance Bank with PAT of ₹17,000 crore and Net NPA of ₹6,500 crore.","₹13,750 crore. Calculation: ₹17,000 - (50% × ₹6,500) = ₹17,000 - ₹3,250 = ₹13,750 crore.","Adjusted PAT = ₹17,000 crore - 50% of ₹6,500 crore
Adjusted PAT = ₹17,000 crore - ₹3,250 crore
Adjusted PAT = ₹13,750 crore",stop,43,,meta-llama/llama-4-scout
NUM_068,numerical_reasoning,medium,"A Small Finance Bank has a Tier 1 Capital Ratio of 11.72% and an Adjusted PAT of ₹13,750 crore. According to Table 1 of the RBI SFB Dividend Directions 2026, what is the maximum dividend allowable under the bucket framework?","₹5,500 crore. Calculation: Bank falls in Bucket B4 (above 11.5% and up to 13.5%), which allows 40% of Adjusted PAT. 40% × ₹13,750 = ₹5,500 crore.","% of ₹13,750 crore = 0.40 * 13,750",stop,10,,meta-llama/llama-4-scout
NUM_069,numerical_reasoning,medium,"Under RBI SFB Dividend Directions 2026, the Maximum Eligible Dividend is the lower of 75% of PAT or the Table 1 limit. For a bank with PAT of ₹17,000 crore and a Table 1 limit of ₹5,500 crore, what is the Maximum Eligible Dividend?","₹5,500 crore. This is the lower of 75% of PAT (₹12,750 crore) and the Table 1 limit (₹5,500 crore).","75% of PAT = 75% of ₹17,000 crore = ₹12,750 crore.
Table 1 limit = ₹5,500 crore.
Maximum Eligible Dividend = Lower of ₹12,750 crore or ₹5,500 crore = ₹5,500 crore. 

₹5,500 crore.",stop,65,,meta-llama/llama-4-scout
NUM_070,numerical_reasoning,medium,"In Illustration 1 of the RBI SFB Dividend Directions 2026, the Maximum Eligible Dividend is ₹5,500 crore and the PAT is ₹17,000 crore. What is the Maximum Eligible Dividend as a percentage of PAT?","32.35%. Calculation: (₹5,500 ÷ ₹17,000) × 100 = 32.35%.","find the Maximum Eligible Dividend as a percentage of PAT:

Maximum Eligible Dividend = ₹5,500 crore
PAT = ₹17,000 crore

Maximum Eligible Dividend as a percentage of PAT = (Maximum Eligible Dividend / PAT) * 100
= (₹5,500 / ₹17,000) * 100
= 32.35%

The final answer is: 32.35%.",stop,76,,meta-llama/llama-4-scout
NUM_071,numerical_reasoning,medium,"In Illustration 3, a Small Finance Bank has Maximum Eligible Dividend of ₹1,125 crore and has already paid an interim dividend of ₹500 crore. What is the maximum permissible final dividend?","₹625 crore. Calculation: Maximum Eligible Dividend (₹1,125 crore) minus interim dividend already paid (₹500 crore) = ₹625 crore.","To find the maximum permissible final dividend, subtract the interim dividend paid (H) from the Maximum Eligible Dividend (G).

Maximum Eligible Dividend (G) = ₹1,125 crore
Interim dividend paid (H) = ₹500 crore

Maximum permissible final dividend = G - H = ₹1,125 crore - ₹500 crore = ₹625 crore

The final answer is ₹625 crore.",stop,83,,meta-llama/llama-4-scout
NUM_072,numerical_reasoning,easy,"A Small Finance Bank has a PAT of ₹40,500 crore and Net NPA of ₹5,000 crore. What is its Adjusted PAT as defined in the RBI SFB Dividend Directions 2026?","₹38,000 crore. Calculation: ₹40,500 - (50% × ₹5,000) = ₹40,500 - ₹2,500 = ₹38,000 crore.","PAT = PAT - 50% of Net NPAs
= 40,500 - 0.5 * 5,000
= 40,500",stop,16,,meta-llama/llama-4-scout
NUM_073,numerical_reasoning,hard,"In Illustration 2, with Adjusted PAT of ₹38,000 crore and Bucket B5 (50% limit), what is the maximum dividend allowed per Table 1, and what is 75% of PAT (₹40,500 crore)?","Maximum per Table 1: ₹19,000 crore (50% × ₹38,000). 75% of PAT: ₹30,375 crore (75% × ₹40,500). The Maximum Eligible Dividend is ₹19,000 crore, being the lower of the two.","50% of ₹38,000 crore: 0.5 * 38,000 = ₹19,000 crore.
75% of ₹38,000 crore: 0.75 * 38,000 = ₹28,500 crore. 
The values are: ₹19,000 crore and ₹28,500 crore.",stop,44,,meta-llama/llama-4-scout
NUM_074,numerical_reasoning,medium,"In the GoI dated securities auction announced on March 28, 2026, what is the maximum total amount the Government of India can raise if it exercises the greenshoe option on both securities?","₹33,000 crore. Calculation: Notified amount ₹29,000 crore + greenshoe of ₹2,000 crore per security × 2 securities = ₹29,000 + ₹4,000 = ₹33,000 crore.","₹17,000 crore + ₹2,000 crore = ₹19,000 crore 
₹12,000 crore + ₹2,000 crore = ₹14,000 crore 
₹19,000 crore + ₹14,000 crore = ₹33,000 crore 

The final answer is ₹33,000 crore.",stop,65,,meta-llama/llama-4-scout
NUM_075,numerical_reasoning,medium,"In the GoI dated securities auction announced on March 28, 2026, what is the total notified amount for the 7.43% GS 2076 security, and what fraction of the total auction amount does it represent?","₹12,000 crore. It represents approximately 41.4% of the total notified amount (₹12,000 ÷ ₹29,000 × 100 ≈ 41.4%).","total notified amount for the 7.43% GS 2076 security is ₹12,000 crore.

The total notified amount for both securities is ₹17,000 crore + ₹12,000 crore = ₹29,000 crore.

The fraction of the total auction amount that the 7.43% GS 2076 security represents is ₹12,000 crore / ₹29,000 crore = 0.414 or 41.38%.

The final answer is:",stop,88,,meta-llama/llama-4-scout
NUM_076,numerical_reasoning,easy,"What is the total aggregate face value amount offered by all State Governments in the revised State Government securities auction announced on March 21, 2026?","₹57,408 crore","57,408 Crore",stop,3,,meta-llama/llama-4-scout
NUM_077,numerical_reasoning,easy,"How much in total is Andhra Pradesh seeking to raise across all three of its securities in the revised State Government auction of March 21, 2026?","₹3,900 crore. Calculation: ₹1,500 + ₹1,500 + ₹900 = ₹3,900 crore.","Step 1: Identify the amounts for each security
The amounts for each security are 1500 (17 year), 1500 (20 year), and 900 (25 year).

## 2: Add up the amounts for all three securities
Total = 1500 + 1500 + 900 = 3900

The final answer is: 3900 crore.",stop,64,,meta-llama/llama-4-scout
NUM_078,numerical_reasoning,easy,"What is the total amount Karnataka is raising across all its five securities in the revised State Government auction of March 24, 2026?","₹10,000 crore. Calculation: ₹2,000 × 5 securities = ₹10,000 crore.",* 2000 = 10000 crores.,stop,6,,meta-llama/llama-4-scout
NUM_079,numerical_reasoning,easy,"What is the total amount of Government of India dated securities to be issued during the first half of FY 2026-27, i.e., April to September 2026?","₹8,20,000 crore","total amount is directly given: 8,20,000 crore. 

Final Answer: 8,20,000 crore.",stop,21,,meta-llama/llama-4-scout
NUM_080,numerical_reasoning,easy,"In the GoI securities issuance calendar for H1 FY2026-27, what is the combined amount to be auctioned in the first two auction weeks (April 01-03 and April 06-10, 2026)?","₹63,000 crore. Calculation: ₹29,000 (Week 1) + ₹34,000 (Week 2) = ₹63,000 crore.","₹29,000 crore + ₹34,000 crore = ₹63,000 crore.",stop,19,,meta-llama/llama-4-scout
NUM_081,numerical_reasoning,easy,"In auction week 4 (April 20-24, 2026) of the GoI issuance calendar, what is the combined amount for the two 30-year instruments (regular and Sovereign Green Bond)?","₹10,000 crore. Calculation: ₹5,000 crore (30-year regular) + ₹5,000 crore (30-year SGrB) = ₹10,000 crore.","₹5,000 crore + ₹5,000 crore = ₹10,000 crore.",stop,19,,meta-llama/llama-4-scout
NUM_082,numerical_reasoning,easy,"As on March 13, 2026, what was India's total foreign exchange reserve in US dollar terms, and by how much did it change during the week?","Total reserves: US$ 709,759 million. Weekly variation: a decrease of US$ 7,052 million.","As on March 13, 2026, India's total foreign exchange reserve was $709,759 million. 
It decreased by $7,052 million during the week.",stop,36,,meta-llama/llama-4-scout
NUM_083,numerical_reasoning,easy,"What was the year-on-year growth rate of aggregate deposits of Scheduled Commercial Banks in India as of February 28, 2026?",11.9%,"The year-on-year growth rate is given as 11.9%. 

No calculation needed. 
The final answer is: 11.9%.",stop,31,,meta-llama/llama-4-scout
