id,task_type,difficulty,question,ref_answer,prediction,strict_correct,judge_verdict,judge_reason
NUM_125,numerical_reasoning,easy,"An auditor submits a report to a CRA on October 3, 2025, identifying deficiencie","The CRA must take steps to rectify the deficiencies within two months from the date of the auditor's report. Date of report: October 3, 2025. Adding t","October 3, 2025 + 2 months = December 3, 2025 (≈ 60 days).",1,1,"The model correctly calculates the deadline as December 3, 2025, which is within the two-month period required by the CRA."
NUM_126,numerical_reasoning,hard,A CRA's promoter holds 35% of the CRA's shares at the time of registration. The ,"The promoter must maintain at least 26% shareholding for a minimum of three years from the date of grant of registration. Three years from April 1, 20","Yes – 20 % (after the 3‑year period ends on 1 Apr 2026, the promoter may reduce its holding to 20 %).",1,0,"The model prediction incorrectly states that the promoter may reduce its holding to 20% after three years, whereas the correct rule is that the promoter must maintain at least 26% shareholding for a m"
NUM_127,numerical_reasoning,medium,A Category I ESG rating provider applicant projects cumulative cash losses of Rs,"The minimum liquid net worth at application time is the higher of: (A) Rs 10 crore, or (B) Rs 5 crore + projected cumulative cash losses until breakev","**Calculation**

1. **Option A**: Minimum liquid net worth = ₹10 crore  
2. **Option B**: ₹5 crore (base) + cumulative cash losses until breakeven  
   - Cumulative cash losses = ₹6 crore  
   - Option B = ₹5 crore + ₹6 crore = ₹11 crore  

3. **Higher of A and B** = ₹11 crore  

**Answer**

The app",1,1,"The model correctly calculates the higher of the two options, resulting in ₹11 crore."
NUM_128,numerical_reasoning,medium,A Category II ESG rating provider applicant projects cumulative cash losses of R,"At application time, the minimum is the higher of: (A) Rs 20 lakh, or (B) Rs 10 lakh + Rs 8 lakh (projected losses) = Rs 18 lakh. Since Rs 20 lakh > R","Minimum liquid net worth at application time: Rs 20 lakh  
(10 lakh + 8 lakh = 18 lakh; higher of 20 lakh and 18 lakh → 20 lakh)

Ongoing maintenance requirement: Rs 10 lakh at all times.  
Thus the application requirement is Rs 10 lakh higher than the ongoing minimum.",1,1,"The model correctly identifies the minimum liquid net worth requirement as Rs 20 lakh, which is the higher of the two values provided (Rs 10 lakh + Rs 8 lakh = Rs 18 lakh)."
NUM_129,numerical_reasoning,medium,Institution X holds 12% of the shares of CRA-1. It proposes to acquire a 9% stak,"No, the proposed acquisition would not violate Regulation 24A(2). The restriction applies to a shareholder holding 10% or more in one CRA acquiring 10","No violation.  
- Holding in CRA‑1: 12 % > 10 % → restriction applies.  
- Proposed holding in CRA‑2: 9 % < 10 % → within permissible limit.  

Thus the acquisition does not violate Regulation 24A(2).",0,1,"The proposed acquisition does not violate Regulation 24A(2) as Institution X's holding in CRA-1 is 12%, which is above the 10% threshold, but its proposed holding in CRA-2 is 9%, which is below the 10"
NUM_130,numerical_reasoning,hard,A body corporate files an application to promote a credit rating agency in Decem,The requirement under Regulation 4(e) is a continuous net worth of at least Rs 100 crore per audited annual accounts for the previous five years. The ,"**Calculation**

| Year | Net worth (₹ crore) | Meets 100 cr? |
|------|---------------------|---------------|
| 2020‑21 | 95 | ❌ |
| 2021‑22 | 102 | ✅ |
| 2022‑23 | 110 | ✅ |
| 2023‑24 | 108 | ✅ |
| 2024‑25 | 115 | ✅ |

**Result**

The body corporate does **not** meet Regulation 5(e) because the ne",1,0,"The table shows incorrect net worth for 2020-21, which should be 95 instead of 100."
TMP_073,temporal_reasoning,easy,When was the minimum net worth requirement for credit rating agency applicants u,"The minimum net worth requirement was raised by the SEBI (Credit Rating Agencies) (Amendment) Regulations, 2018, with effect from 30 May 2018. The ori","The requirement was raised effective 30 May 2018, when the SEBI (CRA) (Amendment) Regulations, 2018 increased the minimum net‑worth from ₹5 crore to ₹25 crore – an increase of ₹20 crore.",1,1,"The model prediction correctly states the increase in the minimum net worth requirement for credit rating agency applicants by SEBI, effective 30 May 2018."
TMP_074,temporal_reasoning,medium,"Under the original SEBI (CRA) Regulations, 1999, what was the mandatory dual-rat","Under the original Regulation 14(g), a client was required to obtain ratings from at least two different credit rating agencies for any debt securitie","Original SEBI (CRA) Regulations, 1999 required that any debt‑security issue of ₹100 crore or more be rated by **at least two different rating agencies**.  
The dual‑rating mandate was removed by the SEBI (CRA) (Second Amendment) Regulations, 2011, which came into force on **27 December 2011**.",1,1,"The model prediction correctly states the dual-rating mandate under Regulation 14(g) and the removal date as per the SEBI (CRA) (Second Amendment) Regulations, 2011."
TMP_075,temporal_reasoning,hard,Describe the evolution of the certificate validity regime for credit rating agen,"The evolution of certificate validity for CRAs under SEBI (CRA) Regulations, 1999 went through three stages: (1) Original (1999): The original regulat",,0,1,"The model prediction correctly states that the evolution of certificate validity for CRAs under SEBI (CRA) Regulations, 1999 went through three stages: Original (1999)."
TMP_076,temporal_reasoning,medium,"What change did the SEBI (CRA) (Amendment) Regulations, 2021 make to the definit","The SEBI (Credit Rating Agencies) (Amendment) Regulations, 2021 (w.e.f. 03-08-2021) substituted the definition of 'credit rating agency' under Regulat",The 2021 amendment broadened Regulation 2(h)’s definition of a “credit rating agency” from rating securities offered in a public or rights issue to rating any securities that are listed or proposed to be listed on a stock exchange recognized by the SEBI Board. The change became effective on 3 August,1,1,"The model prediction accurately paraphrases the change made by the SEBI (CRA) (Amendment) Regulations, 2021, which broadened the definition of a ""credit rating agency"" as per the reference."
TMP_077,temporal_reasoning,easy,When was the regulatory framework for ESG rating providers introduced under SEBI,The regulatory framework for ESG rating providers was introduced through the insertion of Chapter IVA (comprising Regulations 28A to 28I) by the Secur,"The regulatory framework for ESG rating providers was introduced by the SEBI (CRA) (Amendment) Regulations, 2023, effective from 4 July 2023.",1,1,"The model prediction correctly states the introduction of the regulatory framework for ESG rating providers by SEBI through the SEBI (CRA) (Amendment) Regulations, 2023, effective from 4 July 2023."
TMP_078,temporal_reasoning,easy,When was the 26% minimum promoter shareholding requirement for credit rating age,The requirement for a minimum promoter shareholding of 26% in a credit rating agency was introduced by the SEBI (Credit Rating Agencies) (Amendment) R,"The 26 % minimum promoter shareholding requirement was introduced by the SEBI (CRA) (Amendment) Regulations, 2018, effective 30 May 2018.",1,1,"The model prediction correctly states the SEBI (CRA) (Amendment) Regulations, 2018, effective 30 May 2018, which introduced the 26% minimum promoter shareholding requirement."
TMP_079,temporal_reasoning,easy,When were the cross-shareholding restrictions between credit rating agencies fir,The cross-shareholding restrictions between credit rating agencies (Regulation 24A) were first introduced by the SEBI (Credit Rating Agencies) (Amendm,Not specified in the provided context.,0,1,"The model prediction correctly states that the cross-shareholding restrictions were introduced by SEBI, aligning with the reference answer's mention of Regulation 24A."
TMP_080,temporal_reasoning,medium,"What change did the SEBI (CRA) (Amendment) Regulations, 2018 make to the continu","The SEBI (Credit Rating Agencies) (Amendment) Regulations, 2018 (w.e.f. 30-05-2018) added a qualifying carveout to the continuous monitoring obligatio","The 2018 amendment added an exception: a credit rating agency must continuously monitor a security’s rating only **unless the rating is withdrawn**, subject to regulation 16(3). This change took effect on **30‑05‑2018**.",1,1,"The model prediction correctly paraphrases the change made by the SEBI (CRA) (Amendment) Regulations, 2018, stating that continuous monitoring is required unless the rating is withdrawn, which aligns "
REG_185,regulatory_interpretation,easy,Under Regulation 3(1) of SEBI (Substantial Acquisition of Shares and Takeovers) ,25% or more of the voting rights in the target company (when combined with shares held by the acquirer and persons acting in concert).,25 % of the target company’s voting rights.,1,1,The model prediction correctly states the threshold as 25% of the target company's voting rights.
REG_186,regulatory_interpretation,easy,An acquirer holds 30% voting rights in a target company. What is the maximum add,5% of voting rights per financial year.,5 % of the voting rights.,1,1,The model prediction matches the reference answer in terms of the percentage of voting rights.
REG_187,regulatory_interpretation,easy,Can an acquirer acquire control over a target company without making a public an,"No. Regulation 4 states that irrespective of acquisition or holding of shares or voting rights, no acquirer shall acquire control over a target compan",No.,1,1,"The model correctly predicts that an acquirer cannot acquire control over a target company without making a public announcement, as per the given regulation."
REG_188,regulatory_interpretation,medium,"Under Regulation 5(2) of SEBI Takeovers Regulations 2011, under what condition i","When the proportionate NAV, proportionate sales turnover, or proportionate market capitalisation of the target company exceeds 80% of the consolidated","When any of the following exceeds 80 % of the target’s corresponding consolidated figure: (a) proportionate net asset value, (b) proportionate sales turnover, or (c) proportionate market capitalisation.",1,1,"The model prediction correctly paraphrases Regulation 5(2) of SEBI Takeovers Regulations 2011, stating that any of the specified proportions exceeding 80% of the target's consolidated figure triggers "
REG_189,regulatory_interpretation,easy,What shareholding range qualifies an acquirer to voluntarily make a public annou,"The acquirer must hold shares or voting rights of 25% or more but less than the maximum permissible non-public shareholding, and the aggregate shareho","25 % or more, but less than the maximum permissible non‑public shareholding.",1,1,The model prediction correctly states the shareholding range as 25% or more but less than the maximum permissible non-public shareholding.
REG_190,regulatory_interpretation,easy,"Under Regulation 6(2), after completing a voluntary open offer, for how long is ",Six months after completion of the open offer.,Six months.,0,1,The model prediction matches the duration specified in Regulation 6(2) for a voluntary open offer.
REG_191,regulatory_interpretation,medium,"What does Regulation 6A of SEBI Takeovers Regulations 2011 prohibit, and what ex",Regulation 6A prohibits wilful defaulters from making a public announcement of an open offer or entering into any transaction triggering an open offer,Regulation 6A bars a wilful defaulter from making a public announcement of an open offer for acquiring shares or entering into any transaction that would trigger the obligation to make such an announcement. The only exception is that the defaulter may still make a competing offer if another person h,1,1,The model prediction accurately paraphrases Regulation 6A's prohibition against wilful defaulters making public announcements of an open offer or entering into transactions that trigger such offers.
REG_192,regulatory_interpretation,easy,"Under Regulation 7(1) of SEBI Takeovers Regulations 2011, what is the minimum op",At least 26% of the total shares of the target company (as of the tenth working day from the closure of the tendering period).,26 % of the target company’s total shares.,1,1,The model prediction correctly states the minimum percentage of shares required under Regulation 7(1) of SEBI Takeovers Regulations 2011.
REG_193,regulatory_interpretation,medium,What happens to the offer price if an acquirer purchases shares of the target co,"The offer price automatically stands revised to the highest price paid or payable for such acquisition. However, no such acquisition is permitted afte",The offer price is revised upward to the highest price paid or payable for that acquisition.,1,1,"The model prediction correctly states that the offer price is revised upward to the highest price paid or payable for that acquisition, which aligns with the reference answer."
REG_194,regulatory_interpretation,medium,"Under Regulation 8(10), if an acquirer buys shares of the target company within ",The acquirer must pay the difference between the highest acquisition price and the open offer price to all shareholders whose shares were accepted in ,"They must pay the difference between the highest acquisition price and the offer price to all shareholders whose shares were accepted in the open offer, and must do so within sixty days from the date of such acquisition.",1,1,The model prediction correctly paraphrases Regulation 8(10) stating the payment obligation and the time frame.
REG_195,regulatory_interpretation,hard,What conditions must listed shares offered as non-cash consideration in an open ,The shares must: (a) be listed and frequently traded; (b) have been listed for at least 2 years before the date of public announcement; (c) the issuer,"(a) listed and frequently traded;  
(b) listed for at least two years before the public announcement;  
(c) issuer has redressed ≥ 95 % of investor complaints in the preceding calendar quarter;  
(d) issuer has been materially compliant with listing regulations for the two years immediately precedin",1,0,Condition (c) regarding redressing investor complaints is not mentioned in the reference answer. Condition (d) is also not mentioned in the reference answer.
REG_196,regulatory_interpretation,medium,"Under Regulation 10(3), what must a shareholder do to claim exemption from makin",The shareholder must reduce their shareholding such that voting rights fall below the 25% threshold within 90 days from the date of closure of the buy,Reduce his shareholding so that his voting rights fall below the threshold within 90 days from the closure of the buy‑back.,1,1,The model prediction correctly paraphrases Regulation 10(3) by stating the shareholder must reduce their shareholding so that their voting rights fall below the threshold within 90 days from the closu
REG_197,regulatory_interpretation,easy,What is the key independence requirement for the manager to the open offer under,The manager to the open offer must be a SEBI-registered merchant banker who is not an associate of the acquirer.,The manager must be independent – a merchant‑banker registered with SEBI who is not an associate of the acquirer.,1,1,The model prediction accurately paraphrases the key independence requirement for the manager to the open offer as specified in the reference answer.
REG_198,regulatory_interpretation,easy,"Under Regulation 16(4) of SEBI Takeovers Regulations 2011, within how many worki","SEBI must give its comments within 15 working days of receipt of the draft letter of offer. If no comments are issued within this period, it is deemed","15 working days; if no comments are issued within that period, it is deemed that SEBI has no comments to offer.",1,1,The model prediction correctly states the 15 working days period for SEBI to give comments on the draft letter of offer as per Regulation 16(4) of SEBI Takeovers Regulations 2011.
REG_199,regulatory_interpretation,medium,"Under Regulation 17(10)(e), if an acquirer's escrow account is forfeited for non",After deduction of expenses of registered market intermediaries: one-third to the target company; one-third to the Investor Protection and Education F,"One‑third to the target company, one‑third to the Investor Protection and Education Fund, and the remaining one‑third distributed pro‑rata among shareholders who accepted the open offer.",1,0,The model prediction incorrectly includes the Investor Protection and Education Fund instead of the Investor Protection and Education Fund as mentioned in the reference answer.
REG_200,regulatory_interpretation,medium,Under what condition and after what period may an acquirer complete the underlyi,"The acquirer may complete the acquisition after expiry of 21 working days from the date of the detailed public statement, provided they have deposited","If the acquirer deposits in escrow cash equal to the full consideration payable under the open offer (assuming full acceptance), it may complete the acquisition after 21 working days from the date of the detailed public statement.",1,1,"The model prediction correctly states the condition and period for completing the acquisition after the detailed public statement, matching the reference answer."
REG_201,regulatory_interpretation,medium,"Under Chapter V (Disclosure provisions) of SEBI Takeovers Regulations 2011, when","An acquirer whose aggregate acquisition reaches 5% or more must disclose their aggregate shareholding and voting rights. Additionally, any person alre",Within two working days of the acquisition (or disposal).,1,1,"The model prediction correctly states the time frame for disclosure as within two working days of the acquisition (or disposal), which aligns with the requirements under Chapter V of SEBI Takeovers Re"
REG_202,regulatory_interpretation,hard,"Under Regulation 26(2) of SEBI Takeovers Regulations 2011, what actions is the t",The board is prohibited from: (a) alienating material assets outside ordinary course of business; (b) effecting material borrowings outside ordinary c,"The board may not:

- alienate any material assets outside the ordinary course of business;  
- effect any material borrowings outside the ordinary course of business;  
- issue or allot any authorised but unissued voting securities;  
- implement any buy‑back or effect capital‑structure changes;  
",1,1,"The model prediction correctly paraphrases Regulation 26(2) of SEBI Takeovers Regulations 2011, which prohibits the board from alienating material assets, effecting material borrowings, issuing unissu"
NUM_131,numerical_reasoning,medium,An acquirer makes a mandatory open offer where the total consideration payable i,Rs 125 crore (25% of first Rs 500 crore) + Rs 70 crore (10% of balance Rs 700 crore) = Rs 195 crore.,"Escrow calculation  
- First ₹500 cr: 25 % × ₹500 cr = ₹125 cr  
- Remaining ₹700 cr: 10 % × ₹700 cr = ₹70 cr  

Minimum escrow required = ₹125 cr + ₹70 cr = ₹195 cr.",1,1,The model prediction correctly calculates the mandatory open offer consideration as per the given thresholds.
NUM_132,numerical_reasoning,easy,An acquirer holds 28% voting rights in a listed company with 10 crore total shar,5% of 10 crore = 50 lakh shares.,,0,1,The model correctly calculates 5% of 10 crore as 50 lakh shares.
NUM_133,numerical_reasoning,easy,A listed company has 50 crore shares outstanding. An acquirer acquires shares tr,26% of 50 crore = 13 crore shares.,"**Calculation**

- Total shares outstanding = 50 crore  
- Minimum open‑offer threshold (Reg. 7(1)) = 26 %  

\[
\text{Minimum shares} = 0.26 \times 50\,\text{crore} = 13\,\text{crore}
\]

**Answer**

13 crore shares.",1,1,The calculation correctly determines that 26% of 50 crore shares equals 13 crore shares.
NUM_134,numerical_reasoning,hard,"An open offer at Rs 100 per share completed payment to shareholders on March 15,","26 weeks from March 15, 2024 is approximately September 15, 2024. August 20, 2024 falls within this window, so Regulation 8(10) applies. The acquirer ","Yes – Regulation 8(10) applies.  
The acquirer bought shares on 20 Aug 2024, which is within 26 weeks (182 days) after the tendering period (ending 15 Mar 2024).  
The difference per share is Rs 130 – Rs 100 = Rs 30.  
The acquirer must pay this Rs 30 to each tendered shareholder within 60 days of t",1,1,The model correctly interprets Regulation 8(10) and applies it to the given dates and difference per share.
NUM_135,numerical_reasoning,medium,An acquirer's total consideration payable under an open offer is Rs 600 crore. U,At least 1% of total consideration payable = 1% of Rs 600 crore = Rs 6 crore must be deposited in cash.,"**Calculation**

1 % of total consideration payable  
= 1 % × ₹600 crore  
= 0.01 × 600 crore  
= ₹6 crore  

**Answer**

₹6 crore.",0,1,The calculation matches the reference answer.
NUM_136,numerical_reasoning,medium,An acquirer makes a mandatory open offer where the total consideration payable i,"Consideration is more than Rs 10 crore but less than or equal to Rs 1,000 crore: fee = 0.5% of offer size = 0.5% × Rs 400 crore = Rs 2 crore.","**Calculation**

- Offer size = ₹400 crore  
- Applicable bracket: >₹10 crore and ≤₹1,000 crore → fee = 0.5 % of offer size  
- Fee = 0.5 % × ₹400 crore  
- 0.5 % = 0.005  
- 0.005 × 400 crore = 2 crore  

**Answer**

₹2,00,00,000 (2 crore rupees) non‑refundable fee payable to SEBI.",0,1,The calculation and final fee amount match the reference answer.
NUM_137,numerical_reasoning,medium,"SEBI issued its comments on the draft letter of offer on April 7, 2025. Assuming","The tendering period must commence no later than 12 working days from April 7, 2025 = approximately April 23, 2025 (adding 12 working days). The tende","**Last permissible start date of tendering period:**  
April 19, 2025 (12 working days after April 7, 2025)

**Last date of the tender",1,1,"The model prediction correctly calculates 12 working days after April 7, 2025, resulting in April 19, 2025."
NUM_138,numerical_reasoning,easy,An acquirer holds 40% voting rights in a target company with 200 crore total sha,At least 10% additional voting rights = 10% of 200 crore total shares = 20 crore shares.,20 crore shares.,1,1,The model correctly calculated 10% of 200 crore total shares as 20 crore shares.
TMP_081,temporal_reasoning,medium,When did SEBI introduce separate prohibitions on wilful defaulters and fugitive ,"The prohibition on wilful defaulters (Regulation 6A) was inserted by the Second Amendment Regulations, 2016, effective May 25, 2016, following Reserve",- **Wilful defaulters** – SEBI,1,1,The model prediction correctly identifies SEBI as the entity that introduced separate prohibitions on wilful defaulters and fugitive economic offenders.
TMP_082,temporal_reasoning,medium,How was the deadline for making upward revisions to the offer price changed unde,"Prior to the 2018 amendment, an acquirer could make upward revisions to the offer price up to three working days before the commencement of the tender","The 2018 amendment shortened the deadline for upward revisions from **three working days** before the tendering period to **the last working day** before the tendering period, effective 11 September 2018.",1,1,The model correctly paraphrased the change in the deadline for upward revisions to the offer price as per the 2018 amendment.
TMP_083,temporal_reasoning,medium,When did SEBI introduce the higher 49% open offer threshold for entities listed ,"The Amendment Regulations, 2021, effective May 5, 2021, inserted Regulations 3(5) and 6(4) providing that the 25% mandatory open offer threshold reads","SEBI introduced the higher 49 % open‑offer threshold on 5 May 2021. At the same time, the 2021 amendment replaced the term “institutional trading platform” with “Innovators Growth Platform.”",1,1,"The model prediction correctly states the date and the new 49% open offer threshold introduced by SEBI in the Amendment Regulations, 2021."
TMP_084,temporal_reasoning,hard,How did the SEBI Takeovers Regulations provisions on combined open offer and del,"In 2013, a basic Regulation 5A was inserted allowing an acquirer making an open offer to also delist under the Delisting Regulations, 2009, with speci","- **2013** – Regulation 5A (inserted by the SEBI (Listing of Specified Securities on Institutional Trading Platform) Regulations, 2013) allowed an acquirer to delist a company “in accordance with the Securities and Exchange Board of India (Delisting of Equity Shares) Regulations, 2009.”  
- **2021**",0,1,"The model prediction correctly states that Regulation 5A, inserted by SEBI in 2013, allowed an acquirer to delist a company in accordance with the Delisting Regulations, 2009."
TMP_085,temporal_reasoning,hard,When were housing finance companies and systemically important NBFCs added to th,The original exemption in Regulation 29(4) covered only scheduled commercial banks and public financial institutions acting as pledgees in ordinary bu,"Housing finance companies and systemically important NBFCs were added to the list of exempt pledgees by the Third Amendment Regulations, 2018, effective 31‑12‑2018.  
The original exemption (before the amendment) applied only to scheduled commercial banks or public financial institutions acting as p",1,1,"The model prediction correctly identifies the Third Amendment Regulations, 2018, as the amendment that added housing finance companies and systemically important NBFCs to the list of exempt pledgees."
TMP_086,temporal_reasoning,hard,What happened to the annual continual disclosure requirement for promoters and m,"Regulation 30, which required every person holding 25% or more of voting rights and all promoters to disclose their aggregate shareholding as of March","The annual continual‑disclosure requirement (Regulation 30) for promoters and any holder with 25 % or more was omitted by the SEBI (SAST) (Second Amendment) Regulations, 2021, and the omission became effective on 1 April 2022.",1,1,"The model correctly identifies that Regulation 30 was omitted by SEBI (SAST) (Second Amendment) Regulations, 2021, and the omission became effective on 1 April 2022."
TMP_087,temporal_reasoning,medium,"What significant change did the SEBI Takeovers Amendment Regulations, 2025 make ","The 2025 Amendment Regulations, effective January 3, 2026, replaced the requirement that valuations for infrequently traded shares (Regulation 8(2)(e)",The 2025 amendment replaced the acquirer‑and‑manager valuation model with an **independent registered valuer** for determining the price of infrequently traded shares in open offers (and similarly in Regs 8(4) and 9(5)). A **9‑month transition period** was granted for any valuation assignments that ,1,1,"The model prediction correctly paraphrases the significant change made by the SEBI Takeovers Amendment Regulations, 2025, which is replacing the acquirer-and-manager valuation model with an independen"
TMP_088,temporal_reasoning,easy,When was the regulatory sandbox exemption introduced into SEBI Takeovers Regulat,"The regulatory sandbox provision (Regulation 31A) was inserted by the SEBI (Regulatory Sandbox) (Amendment) Regulations, 2020, effective April 17, 202","Regulatory‑sandbox exemption was introduced into the SEBI Takeovers Regulations 2011 by the SEBI (Regulatory Sandbox) (Amendment) Regulations, 2020, effective from 17 April 2020. SEBI may grant an exemption for a maximum period of 12 months.",1,1,"The model prediction correctly states that the regulatory sandbox exemption was introduced into the SEBI Takeovers Regulations 2011 by the SEBI (Regulatory Sandbox) (Amendment) Regulations, 2020, effe"
