id,task_type,difficulty,question,ref_answer,prediction,strict_correct,judge_verdict,judge_reason
NUM_069,numerical_reasoning,medium,"Under RBI SFB Dividend Directions 2026, the Maximum Eligible Dividend is the low","₹5,500 crore. This is the lower of 75% of PAT (₹12,750 crore) and the Table 1 limit (₹5,500 crore).","75% of PAT = ₹17,000 × 75% = ₹12,750 crore  
Table 1 limit = ₹5,500 crore  
Maximum Eligible Dividend = Lower of ₹12,750 and ₹5,500 = ₹5,500 crore",1,1,The model correctly identified the lower of 75% of PAT and the Table 1 limit as the Maximum Eligible Dividend.
NUM_070,numerical_reasoning,medium,"In Illustration 1 of the RBI SFB Dividend Directions 2026, the Maximum Eligible ","32.35%. Calculation: (₹5,500 ÷ ₹17,000) × 100 = 32.35%.","Calculation: (Maximum Eligible Dividend / PAT) × 100 = (5,500 / 17,000) × 100 = 32.35%

Final Answer: 32.35%",1,1,"The model prediction correctly calculates the Maximum Eligible Dividend as a percentage of PAT, matching the reference answer."
NUM_071,numerical_reasoning,medium,"In Illustration 3, a Small Finance Bank has Maximum Eligible Dividend of ₹1,125 ","₹625 crore. Calculation: Maximum Eligible Dividend (₹1,125 crore) minus interim dividend already paid (₹500 crore) = ₹625 crore.","Maximum permissible final dividend = ₹1,125 crore - ₹500 crore = ₹625 crore.",1,1,The model correctly calculates the maximum permissible final dividend by subtracting the interim dividend already paid from the maximum eligible dividend.
NUM_072,numerical_reasoning,easy,"A Small Finance Bank has a PAT of ₹40,500 crore and Net NPA of ₹5,000 crore. Wha","₹38,000 crore. Calculation: ₹40,500 - (50% × ₹5,000) = ₹40,500 - ₹2,500 = ₹38,000 crore.","Adjusted PAT = PAT - 50% of Net NPAs  
= 40,500 crore - (50% × 5,000 crore)  
= 40,500 crore - 2,500 crore  
= 38,000 crore",1,1,The model prediction correctly calculates the adjusted PAT by subtracting 50% of Net NPAs from the PAT.
NUM_073,numerical_reasoning,hard,"In Illustration 2, with Adjusted PAT of ₹38,000 crore and Bucket B5 (50% limit),","Maximum per Table 1: ₹19,000 crore (50% × ₹38,000). 75% of PAT: ₹30,375 crore (75% × ₹40,500). The Maximum Eligible Dividend is ₹19,000 crore, being the lower of the two.","Maximum dividend allowed per Table 1: 50% of Adjusted PAT = 0.5 × 38,000 = ₹19,000 crore.  
75% of PAT (₹40,500 crore): 0.75 × 40,500 = ₹30,375 crore.  

Final Answer: ₹19,000 crore and ₹30,375 crore.",1,1,The model correctly calculates the maximum dividend allowed per Table 1 as 50% of Adjusted PAT and 75% of PAT as per the given rules.
NUM_074,numerical_reasoning,medium,"In the GoI dated securities auction announced on March 28, 2026, what is the max","₹33,000 crore. Calculation: Notified amount ₹29,000 crore + greenshoe of ₹2,000 crore per security × 2 securities = ₹29,000 + ₹4,000 = ₹33,000 crore.","₹17,000 crore + ₹12,000 crore + ₹2,000 crore + ₹2,000 crore = ₹33,000 crore",1,1,"The final value matches the reference answer, despite different calculation steps shown."
NUM_075,numerical_reasoning,medium,"In the GoI dated securities auction announced on March 28, 2026, what is the tot","₹12,000 crore. It represents approximately 41.4% of the total notified amount (₹12,000 ÷ ₹29,000 × 100 ≈ 41.4%).","Total notified amount for the 7.43% GS 2076 security: ₹12,000 crore  
Total auction amount: ₹17,000 crore + ₹12,000 crore = ₹29,000 crore  
Fraction represented by 7.43% GS 2076: ₹12,000 / ₹29,000 = 0.4138 or 41.38%  

Final Answer: ₹12,000 crore, 41.38%",0,1,"The model prediction correctly identifies the total notified amount for the 7.43% GS 2076 security as ₹12,000 crore and calculates the fraction represented as approximately 41.38%, which is consistent"
NUM_076,numerical_reasoning,easy,What is the total aggregate face value amount offered by all State Governments i,"₹57,408 crore","The total aggregate face value amount offered by all State Governments in the revised State Government securities auction is ₹57,408 Crore.",1,1,The model prediction matches the reference answer in terms of the total aggregate face value amount offered by all State Governments.
NUM_077,numerical_reasoning,easy,How much in total is Andhra Pradesh seeking to raise across all three of its sec,"₹3,900 crore. Calculation: ₹1,500 + ₹1,500 + ₹900 = ₹3,900 crore.","1500 + 1500 + 900 = 3900 crore.  
Final Answer: 3900 crore.",0,1,The model prediction correctly calculates the total amount Andhra Pradesh is seeking to raise across all three securities.
NUM_078,numerical_reasoning,easy,What is the total amount Karnataka is raising across all its five securities in ,"₹10,000 crore. Calculation: ₹2,000 × 5 securities = ₹10,000 crore.","2000 + 2000 + 2000 + 2000 + 2000 = 10,000

Final Answer: ₹10,000 crore",0,1,The model prediction correctly calculates the total amount Karnataka is raising across all its five securities.
NUM_079,numerical_reasoning,easy,What is the total amount of Government of India dated securities to be issued du,"₹8,20,000 crore","The total amount of Government of India dated securities to be issued during the first half of FY 2026-27 (April to September 2026) is 8,20,000 crore.",1,1,The model prediction matches the reference answer in terms of the total amount of Government of India dated securities to be issued.
NUM_080,numerical_reasoning,easy,"In the GoI securities issuance calendar for H1 FY2026-27, what is the combined a","₹63,000 crore. Calculation: ₹29,000 (Week 1) + ₹34,000 (Week 2) = ₹63,000 crore.","₹29,000 crore + ₹34,000 crore = ₹63,000 crore",1,1,The model prediction matches the reference answer after simple addition.
NUM_081,numerical_reasoning,easy,"In auction week 4 (April 20-24, 2026) of the GoI issuance calendar, what is the ","₹10,000 crore. Calculation: ₹5,000 crore (30-year regular) + ₹5,000 crore (30-year SGrB) = ₹10,000 crore.","5,000 crore (regular 30 Year) + 5,000 crore (30 Year SGrB) = ₹10,000 crore.",1,1,"The final value matches the reference answer, with correct formatting and calculation."
NUM_082,numerical_reasoning,easy,"As on March 13, 2026, what was India's total foreign exchange reserve in US doll","Total reserves: US$ 709,759 million. Weekly variation: a decrease of US$ 7,052 million.","India's total foreign exchange reserve as on March 13, 2026, was **US$ 709,759 million**. During the week, it changed by **-US$ 7,052 million**.",0,1,"The model prediction matches the final value of India's total foreign exchange reserve as on March 13, 2026, which is US$ 709,759 million."
NUM_083,numerical_reasoning,easy,What was the year-on-year growth rate of aggregate deposits of Scheduled Commerc,11.9%,"The year-on-year growth rate of aggregate deposits of Scheduled Commercial Banks in India as of February 28, 2026, is given as 11.9%. 

Final Answer: 11.9% per year.",1,0,"The year provided (2026) is in the future and the reference answer is for a past year (as of February 28, 2023)."
NUM_084,numerical_reasoning,medium,"As of February 28, 2026, what was the year-on-year growth rate of M3 (broad mone",11.5%,"Year-on-Year Growth Rate = (Amount in 2026 - Amount in 2025) / Amount in 2025 × 100  
= (31,30,192 - 30,298,040) / 30,298,040 × 100  
= 1,00,152 / 30,298,040 × 100  
≈ 0.33%  

Final Answer: 0.33%",0,0,The model prediction does not match the reference answer of 11.5%.
NUM_085,numerical_reasoning,medium,"What was the value of India's gold reserves as on March 13, 2026 in US dollar te","Gold reserves as on March 13, 2026: US$ 130,681 million. Increase over the year: US$ 56,289 million.","Value of India's gold reserves as on March 13, 2026: US$ 130,681 million.  
Increase over the year: US$ 56,289 million.",1,1,The final value of India's gold reserves matches the reference answer.
NUM_086,numerical_reasoning,hard,A company has paid-up capital and free reserves of ₹500 crore before a buy-back.,Maximum buy-back amount: ₹125 crore (25% × ₹500 crore). Maximum debt after buy-back: ₹750 crore assuming free reserves after buyback are ₹375 crore (2:1 ratio applied to remaining capital of ₹375 crore = ₹750 crore debt).,"Maximum buy-back amount = 25% of ₹500 crore = ₹125 crore  
Remaining paid-up capital and free reserves after buy-back = ₹500 crore - ₹125 crore = ₹375 crore  
Maximum total debt after buy-back = 2:1 ratio × ₹375 crore = ₹750 crore  

Final Answer: Maximum buy-back amount = ₹125 crore, Maximum total ",1,1,The model prediction correctly calculates the maximum buy-back amount and the maximum total debt after buy-back following the given rules.
