id,task_type,difficulty,question,ref_answer,prediction,correct
NUM_085,numerical_reasoning,medium,"What was the value of India's gold reserves as on March 13, 2026 in US dollar te","Gold reserves as on March 13, 2026: US$ 130,681 million. Increase over the year: US$ 56,289 million.","Value of India's gold reserves as on March 13, 2026: US$ 130,681 million.  
Increase over the year: US$ 56,289 million.",1
NUM_086,numerical_reasoning,hard,A company has paid-up capital and free reserves of ₹500 crore before a buy-back.,Maximum buy-back amount: ₹125 crore (25% × ₹500 crore). Maximum debt after buy-back: ₹750 crore assuming free reserves after buyback are ₹375 crore (2:1 ratio applied to remaining capital of ₹375 crore = ₹750 crore debt).,"Maximum buy-back amount = 25% of ₹500 crore = ₹125 crore  
Remaining paid-up capital and free reserves after buy-back = ₹500 crore - ₹125 crore = ₹375 crore  
Maximum total debt after buy-back = 2:1 ratio × ₹375 crore = ₹750 crore  

Final Answer: Maximum buy-back amount = ₹125 crore, Maximum total ",1
CON_028,contradiction_detection,easy,Do the two press releases state the same aggregate amount for the State Governme,No,"No. The aggregate amounts differ between the two press releases, with Passage A stating ₹55,688 Crore and Passage B stating ₹57,408 Crore.",1
CON_029,contradiction_detection,easy,Do Bucket B1 and Bucket B10 permit the same dividend payout as a percentage of A,No,No. Bucket B1 permits 0% dividend payout while Bucket B10 permits 100% dividend payout as a percentage of Adjusted PAT.,1
CON_030,contradiction_detection,easy,Do Section A and Section B of the RBI Master Direction on Unique Identifiers in ,No,"No. Section A comes into force immediately, while Section B comes into effect from January 01, 2027.",1
CON_031,contradiction_detection,medium,Do the two passages prescribe the same maximum limit for all buy-back transactio,No,"No. Passage A prescribes a maximum limit of twenty-five per cent for any buy-back, while Passage B specifies a lower limit of fifteen per cent for buy-backs from the open market through stock exchanges until March 31, 2023.",1
CON_032,contradiction_detection,medium,Are the two passages contradictory regarding RBI's authority over Small Finance ,No,"Yes - Passage A states there are no explicit restrictions, while Passage B indicates RBI can impose restrictions for non-compliance.",0
CON_033,contradiction_detection,medium,Do both passages describe intermediaries who hold permanent certificates under S,No,"No. Passage A describes a permanent certificate, while Passage B refers to a certificate granted for a specified period, which is not permanent.",1
CON_034,contradiction_detection,medium,"Does the GoI dated securities auction announced on March 28, 2026 use a uniform ",No,"No. The auction uses the multiple price method, not the uniform price method.",1
CON_035,contradiction_detection,easy,Do both passages state the same percentage of the notified amount reserved for n,Yes,Yes - Both passages state that 5% of the notified amount is reserved for non-competitive bidding in Government Securities auctions.,1
CON_036,contradiction_detection,medium,Do both passages identify different categories of profits ineligible for dividen,Yes,"Yes. Passage A refers to exceptional and extraordinary profits, while Passage B specifically prohibits dividends from net unrealised gains on Level 3 financial instruments.",1
CON_037,contradiction_detection,medium,Do the two passages together suggest that a company can use buy-back as a mechan,No,No. Passage B explicitly prohibits a company from using buy-backs to delist its shares.,1
CON_038,contradiction_detection,medium,Does the repeal of the 2025 SFB Dividend Directions mean that all actions previo,No,No. Passage A states that actions taken under the repealed Directions continue to be governed by their provisions.,1
CON_039,contradiction_detection,medium,Do the original and revised press releases state the same borrowing amount for U,No,"No. The original press release stated 1280 crore for the 18-year tenor, while the revised press release stated 1500 crore.",1
CON_040,contradiction_detection,hard,Does Passage B create an exception to the general rule in Passage A that every e,Yes,"Yes. Passage B allows non-resident entities that are not legal entities in their country of incorporation to use the LEI code of a parent or management company, thereby creating an exception to the general rule.",1
CON_041,contradiction_detection,hard,Do Chapters V and VI of the SEBI (Intermediaries) Regulations 2008 come into for,No,"No. Chapters V and VI come into force on the date of publication in the Official Gazette, while other chapters may come into force on different dates as notified by the Board.",1
CON_042,contradiction_detection,easy,"Under the RBI SFB Dividend Directions 2026, do Bucket B2 and Bucket B3 allow the",No,"No. Bucket B2 allows a maximum dividend of 20% of adjusted PAT, while Bucket B3 allows 30% of adjusted PAT.",1
CON_043,contradiction_detection,easy,Do the definitions of 'independent research analyst' and 'part-time research ana,No,"No. The definitions describe different types of professionals, as an independent research analyst is exclusively engaged in research, while a part-time research analyst is engaged in research along with other business activities or employment.",1
CON_044,contradiction_detection,medium,Do auction weeks 2 and 6 of the GoI issuance calendar for H1 FY2026-27 have the ,Yes,"Yes - Both auction weeks have the same total amount of ₹34,000 crore with only the 10 Year security being offered.",1
CON_045,contradiction_detection,hard,Do the two passages together indicate that open-market buy-back through stock ex,No,"No. Passage A explicitly prohibits buy-back from the open market through the stock exchange from April 1, 2025, while Passage B does not override this prohibition.",1
TMP_028,temporal_reasoning,easy,Which was implemented first under the RBI Master Direction on Unique Identifiers,"The LEI framework (Section A) was implemented first, coming into force with immediate effect from March 27, 2026. The UTI framework (Section B) comes into effect later, on January 01, 2027.","The LEI framework was implemented first under the RBI Master Direction on Unique Identifiers in Financial Markets 2026, as Section A of the Directions on LEI came into force immediately upon issuance of the Master Direction on March 27, 2026, while Section B on UTI will come into effect from January",1
TMP_029,temporal_reasoning,medium,Among the five circulars superseded by the RBI Master Direction on Unique Identi,"CO.FMRD.MIOD.No.8/11.01.057/2025-26 dated February 18, 2026, which is the most recent of the five superseded circulars.","The most recently issued circular before the Master Direction was CO.FMRD.MIOD.No.8/11.01.057/2025-26 dated February 18, 2026.",1
TMP_030,temporal_reasoning,medium,"How many years elapsed between the issuance of the first LEI circular (June 01, ","Approximately 8 years and 10 months elapsed between June 1, 2017 and March 27, 2026.","The first LEI circular was issued on June 01, 2017, and was superseded by the Master Direction on March 27, 2026. The number of years elapsed is 8 years and 9 months.",1
TMP_031,temporal_reasoning,medium,Describe the step-by-step reduction in the maximum open-market buy-back limit th,"15% (until March 31, 2023) → 10% (until March 31, 2024) → 5% (until March 31, 2025) → Complete prohibition from April 1, 2025.","The maximum open-market buy-back limit through stock exchanges under SEBI Regulations reduces step-by-step as follows:

1. **Till March 31, 2023**: The limit is 15% of the paid-up capital and free reserves of the company.
2. **Till March 31, 2024**: The limit is reduced to 10% of the paid-up capital",1
TMP_032,temporal_reasoning,medium,Which set of RBI directions on Small Finance Bank dividend norms was in effect d,"The 2025 Directions (issued November 28, 2025) were in effect during FY 2025-26. The 2026 Directions come into effect only from FY 2026-27 (i.e., from April 1, 2026).",The 2025 Directions were in effect during FY 2025-26. The 2026 Directions came into effect from FY 2026-27.,1
TMP_033,temporal_reasoning,medium,"In chronological order, what are the key dates in the lifecycle of the GoI dated","March 28 (announcement), March 30 – April 02 ('When Issued' trading period), April 02 (auction day, bids submitted), April 06 (settlement, payment by successful bidders).","March 28, 2026: Notification announcement.  
March 30 - April 2, 2026: When Issued trading period.  
April 2, 2026: Auction date.  
April 6, 2026: Settlement date.",1
TMP_034,temporal_reasoning,easy,For the State Government securities auction covered in this revised press releas,"March 21, 2026 (revised press release issued) → March 24, 2026 (auction conducted on E-Kuber) → March 25, 2026 (payment by successful bidders).","- Announcement (Press Release) on March 21, 2026  
- Auction on March 24, 2026  
- Payment by successful bidders on March 25, 2026",1
TMP_035,temporal_reasoning,medium,"Under SEBI (Intermediaries) Regulations 2008, an intermediary holding a permanen","Two years plus up to six months extension, for a maximum of two and a half years from the commencement of these regulations.",The maximum total time available is two years and six months.,0
TMP_036,temporal_reasoning,medium,"The SEBI (Research Analysts) Regulations 2014 were published on September 1, 201","On the ninetieth day from September 1, 2014, which is approximately November 30, 2014.","The SEBI (Research Analysts) Regulations 2014 came into force on the ninetieth day from their publication on September 1, 2014. Therefore, they came into force on November 20, 2014.",1
TMP_037,temporal_reasoning,medium,"In the GoI securities issuance calendar for H1 FY2026-27, which is the first auc","Auction Week 4 (April 20-24, 2026) is the first week to include Sovereign Green Bonds, with ₹5,000 crore allocated for the 30-year SGrB.","Auction Week 4 (April 20-24, 2026) includes Sovereign Green Bonds (SGrBs) with an allocation of ₹5,000 crore.",1
TMP_038,temporal_reasoning,easy,"The RBI SFB Dividend Directions 2026 were issued on March 10, 2026 but take effe","The 2025 Directions were issued before the 2026 Directions — on November 28, 2025, compared to March 10, 2026 for the 2026 Directions.","The 2025 Directions (repealed circular dated November 28, 2025) were issued before the 2026 Directions (issued on March 10, 2026).",1
