id,task_type,difficulty,question,ref_answer,prediction,correct,model_version
NUM_067,numerical_reasoning,easy,"Using the formula for Adjusted PAT, calculate the Adjusted PAT for a Small Finance Bank with PAT of ₹17,000 crore and Net NPA of ₹6,500 crore.","₹13,750 crore. Calculation: ₹17,000 - (50% × ₹6,500) = ₹17,000 - ₹3,250 = ₹13,750 crore.","Adjusted PAT = PAT – 50 % of Net NPA  
= ₹17,000 crore – 0.5 × ₹6,500 crore  
= ₹17,000 crore – ₹3,250 crore  
= **₹13,750 crore**",0,openai/gpt-oss-20b
NUM_068,numerical_reasoning,medium,"A Small Finance Bank has a Tier 1 Capital Ratio of 11.72% and an Adjusted PAT of ₹13,750 crore. According to Table 1 of the RBI SFB Dividend Directions 2026, what is the maximum dividend allowable under the bucket framework?","₹5,500 crore. Calculation: Bank falls in Bucket B4 (above 11.5% and up to 13.5%), which allows 40% of Adjusted PAT. 40% × ₹13,750 = ₹5,500 crore.","**Calculation**  
- Tier 1 Capital Ratio = 11.72 % → falls in bucket B4.  
- Dividend allowed = 40 % of Adjusted PAT.  
- Adjusted PAT = ₹13,750 crore.  

Dividend = 0.40 × ₹13,750 crore = ₹5,500 crore.  

**Maximum dividend allowable**: ₹5,500 crore.",0,openai/gpt-oss-20b
NUM_069,numerical_reasoning,medium,"Under RBI SFB Dividend Directions 2026, the Maximum Eligible Dividend is the lower of 75% of PAT or the Table 1 limit. For a bank with PAT of ₹17,000 crore and a Table 1 limit of ₹5,500 crore, what is the Maximum Eligible Dividend?","₹5,500 crore. This is the lower of 75% of PAT (₹12,750 crore) and the Table 1 limit (₹5,500 crore).","75 % of PAT = 0.75 × ₹17,000 cr = ₹12,750 cr  
Table 1 limit = ₹5,500 cr  

Maximum Eligible Dividend = lower of ₹12,750 cr and ₹5,500 cr  
= ₹5,500 cr.",1,openai/gpt-oss-20b
NUM_070,numerical_reasoning,medium,"In Illustration 1 of the RBI SFB Dividend Directions 2026, the Maximum Eligible Dividend is ₹5,500 crore and the PAT is ₹17,000 crore. What is the Maximum Eligible Dividend as a percentage of PAT?","32.35%. Calculation: (₹5,500 ÷ ₹17,000) × 100 = 32.35%.","Maximum Eligible Dividend as a percentage of PAT  
\(= \dfrac{5,500}{17,000}\times 100\% \approx 32.35\%\)",1,openai/gpt-oss-20b
NUM_071,numerical_reasoning,medium,"In Illustration 3, a Small Finance Bank has Maximum Eligible Dividend of ₹1,125 crore and has already paid an interim dividend of ₹500 crore. What is the maximum permissible final dividend?","₹625 crore. Calculation: Maximum Eligible Dividend (₹1,125 crore) minus interim dividend already paid (₹500 crore) = ₹625 crore.","Maximum permissible final dividend = G – H  
= ₹1,125 crore – ₹500 crore  
= **₹625 crore**",1,openai/gpt-oss-20b
NUM_072,numerical_reasoning,easy,"A Small Finance Bank has a PAT of ₹40,500 crore and Net NPA of ₹5,000 crore. What is its Adjusted PAT as defined in the RBI SFB Dividend Directions 2026?","₹38,000 crore. Calculation: ₹40,500 - (50% × ₹5,000) = ₹40,500 - ₹2,500 = ₹38,000 crore.","Adjusted PAT = PAT – 50 % of Net NPAs  
= ₹40,500 cr – 0.5 × ₹5,000 cr  
= ₹40,500 cr – ₹2,500 cr  
= **₹38,000 crore**",0,openai/gpt-oss-20b
NUM_073,numerical_reasoning,hard,"In Illustration 2, with Adjusted PAT of ₹38,000 crore and Bucket B5 (50% limit), what is the maximum dividend allowed per Table 1, and what is 75% of PAT (₹40,500 crore)?","Maximum per Table 1: ₹19,000 crore (50% × ₹38,000). 75% of PAT: ₹30,375 crore (75% × ₹40,500). The Maximum Eligible Dividend is ₹19,000 crore, being the lower of the two.","Maximum dividend per Table 1 (50 % of ₹38,000 cr):  
\(38{,}000 \times 0.50 = ₹19{,}000\) cr  

75 % of PAT (₹40,500 cr):  
\(40{,}500 \",1,openai/gpt-oss-20b
NUM_074,numerical_reasoning,medium,"In the GoI dated securities auction announced on March 28, 2026, what is the maximum total amount the Government of India can raise if it exercises the greenshoe option on both securities?","₹33,000 crore. Calculation: Notified amount ₹29,000 crore + greenshoe of ₹2,000 crore per security × 2 securities = ₹29,000 + ₹4,000 = ₹33,000 crore.","**Calculation**

- Base auction amount: ₹29,000 crore  
- Greenshoe option per security: ₹2,000 crore  
- Number of securities: 2  

Additional amount = 2 × ₹2,000 crore = ₹4,000 crore  

Maximum total raise = ₹29,000 crore + ₹4,000 crore = **₹33,000 crore**",1,openai/gpt-oss-20b
NUM_075,numerical_reasoning,medium,"In the GoI dated securities auction announced on March 28, 2026, what is the total notified amount for the 7.43% GS 2076 security, and what fraction of the total auction amount does it represent?","₹12,000 crore. It represents approximately 41.4% of the total notified amount (₹12,000 ÷ ₹29,000 × 100 ≈ 41.4%).","**Total notified amount for 7.43 % GS 2076:** ₹12,000 crore  
**Fraction of total auction amount:** 12,000 crore ÷ 29,000 crore = 12/29 ≈ 0.4138 (≈ 41.38 %)",0,openai/gpt-oss-20b
NUM_076,numerical_reasoning,easy,"What is the total aggregate face value amount offered by all State Governments in the revised State Government securities auction announced on March 21, 2026?","₹57,408 crore","₹57,408 Crore (Face Value)",1,openai/gpt-oss-20b
NUM_077,numerical_reasoning,easy,"How much in total is Andhra Pradesh seeking to raise across all three of its securities in the revised State Government auction of March 21, 2026?","₹3,900 crore. Calculation: ₹1,500 + ₹1,500 + ₹900 = ₹3,900 crore.","1500 + 1500 + 900 = 3900 crore.  

**Total amount Andhra Pradesh is seeking to raise: 3900 crore.**",0,openai/gpt-oss-20b
NUM_078,numerical_reasoning,easy,"What is the total amount Karnataka is raising across all its five securities in the revised State Government auction of March 24, 2026?","₹10,000 crore. Calculation: ₹2,000 × 5 securities = ₹10,000 crore.","2000 + 2000 + 2000 + 2000 + 2000 = 10,000  
**10,000 crore rupees**",0,openai/gpt-oss-20b
NUM_079,numerical_reasoning,easy,"What is the total amount of Government of India dated securities to be issued during the first half of FY 2026-27, i.e., April to September 2026?","₹8,20,000 crore","**Calculation:**  
Total dated securities for April 1 – September 30 2026 = 8,20,000 crore.  

**Answer:** 8,20,000 crore.",1,openai/gpt-oss-20b
NUM_080,numerical_reasoning,easy,"In the GoI securities issuance calendar for H1 FY2026-27, what is the combined amount to be auctioned in the first two auction weeks (April 01-03 and April 06-10, 2026)?","₹63,000 crore. Calculation: ₹29,000 (Week 1) + ₹34,000 (Week 2) = ₹63,000 crore.","₹29,000 crore (Week 1) + ₹34,000 crore (Week 2) = **₹63,000 crore**",1,openai/gpt-oss-20b
NUM_081,numerical_reasoning,easy,"In auction week 4 (April 20-24, 2026) of the GoI issuance calendar, what is the combined amount for the two 30-year instruments (regular and Sovereign Green Bond)?","₹10,000 crore. Calculation: ₹5,000 crore (30-year regular) + ₹5,000 crore (30-year SGrB) = ₹10,000 crore.","₹5,000 crore (30‑year) + ₹5,000 crore (30‑year SGrB) = **₹10,000 crore**.",1,openai/gpt-oss-20b
NUM_082,numerical_reasoning,easy,"As on March 13, 2026, what was India's total foreign exchange reserve in US dollar terms, and by how much did it change during the week?","Total reserves: US$ 709,759 million. Weekly variation: a decrease of US$ 7,052 million.","US$ 709,759 million; change –US$ 7,052 million.",1,openai/gpt-oss-20b
NUM_083,numerical_reasoning,easy,"What was the year-on-year growth rate of aggregate deposits of Scheduled Commercial Banks in India as of February 28, 2026?",11.9%,"Year‑on‑Year growth rate of aggregate deposits (Scheduled Commercial Banks, India) as of 28 Feb 2026: **11.9 %**.",0,openai/gpt-oss-20b
NUM_084,numerical_reasoning,medium,"As of February 28, 2026, what was the year-on-year growth rate of M3 (broad money supply)?",11.5%,,0,openai/gpt-oss-20b
NUM_085,numerical_reasoning,medium,"What was the value of India's gold reserves as on March 13, 2026 in US dollar terms, and what was the increase over the year?","Gold reserves as on March 13, 2026: US$ 130,681 million. Increase over the year: US$ 56,289 million.","**Value on 13 Mar 2026:** US$ 130,681 million  
**Increase over the year:** US$ 56,289 million  

*Calculation:*  
- Gold reserves as of 13 Mar 2026 = US$ 130,681 million.  
- Variation over the year = US$ 56,289 million.",1,openai/gpt-oss-20b
NUM_086,numerical_reasoning,hard,"A company has paid-up capital and free reserves of ₹500 crore before a buy-back. What is the maximum amount it can buy back, and what is the maximum total debt it can carry after the buy-back?",Maximum buy-back amount: ₹125 crore (25% × ₹500 crore). Maximum debt after buy-back: ₹750 crore assuming free reserves after buyback are ₹375 crore (2:1 ratio applied to remaining capital of ₹375 crore = ₹750 crore debt).,"**Maximum buy‑back amount**  
\(0.25 \times ₹500\text{ crore} = ₹125\text{ crore}\)

**Maximum total debt after buy‑back**  
After buy‑back, paid‑up capital + free reserves = \(₹500 - ₹125 = ₹375\text{ crore}\)  
Debt ratio ≤ 2:1 → maximum debt = \(2 \times ₹375 = ₹750\text{ crore}\)

**Answer**  
M",1,openai/gpt-oss-20b
